City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
274,tuatapere,-46.1333,167.6833,287.29,56,57,3.26,NZ,1677883040
275,pemangkat,1.1667,108.9667,296.78,93,100,3.58,ID,1677883042
276,loukhi,66.0764,33.0381,267.31,97,100,1.38,RU,1677883043
277,sur,22.5667,59.5289,297.01,64,11,3.13,OM,1677883044
278,georgetown,5.4112,100.3354,298.11,94,20,1.54,MY,1677882840
279,yanam,16.7333,82.2167,293.82,85,1,1.1,IN,1677883046
280,bangsund,64.3968,11.3949,270.1,59,75,4.12,NO,1677883047
281,sayaxche,16.5167,-90.1667,305.48,39,66,0.56,GT,1677883049
282,kathmandu,27.7167,85.3167,287.5,86,0,0.45,NP,1677882795
283,camargo,27.6667,-105.1667,294.0,10,0,0.67,MX,1677883051
284,asyut,27.181,31.1837,292.25,22,0,2.47,EG,1677883052
285,papara,-3.9839,-38.7273,297.37,96,100,1.51,BR,1677883054
286,nemuro,43.3236,145.575,270.6,72,38,1.26,JP,1677883055
287,rocha,-34.4833,-54.3333,299.13,62,89,3.84,UY,1677883056
288,kenitra,34.261,-6.5802,281.57,61,22,1.29,MA,1677883057
289,olafsvik,64.8945,-23.7142,277.47,83,100,5.16,IS,1677883059
290,lar,26.2039,83.9717,291.84,38,0,3.61,IN,1677883061
291,goundam,16.4145,-3.6708,298.57,7,7,3.97,ML,1677883062
292,les cayes,18.2,-73.75,297.81,74,14,3.81,HT,1677883063
293,anadyr,64.75,177.4833,241.43,68,0,3.0,RU,1677883064
294,campo formoso,-10.5075,-40.3214,297.78,63,49,5.21,BR,1677883066
295,stutterheim,-32.5708,27.424,290.3,89,98,1.13,ZA,1677883067
296,malakal,9.5334,31.6605,301.21,13,44,2.6,SS,1677883068
297,guararapes,-21.2608,-50.6428,301.14,79,73,0.31,BR,1677883070
298,tari,12.4086,4.4914,301.95,16,5,1.8,NG,1677883071
299,quatre cocos,-20.2078,57.7625,298.2,84,93,3.72,MU,1677883072
300,geraldton,-28.7667,114.6,295.38,83,40,5.66,AU,1677883073
301,novikovo,51.1537,37.8879,272.83,95,100,4.72,RU,1677883075
302,diu,20.7141,70.9822,298.34,43,0,3.45,IN,1677883076
303,the valley,18.217,-63.0578,299.23,69,20,3.6,AI,1677883077
304,lima,-12.0432,-77.0282,296.29,69,0,5.66,PE,1677883078
305,axim,4.8699,-2.2405,299.75,89,58,2.7,GH,1677883080
306,almaznyy,48.0448,40.045,272.46,84,99,4.67,RU,1677883082
307,iracoubo,5.4802,-53.2011,298.01,86,49,6.51,GF,1677883083
308,bauchi,10.5,10.0,299.95,14,4,0.3,NG,1677883084
309,hami,42.8,93.45,278.46,27,60,1.08,CN,1677883086
310,manakara,-22.1333,48.0167,295.93,96,100,3.25,MG,1677883087
311,sangar,63.9242,127.4739,252.39,94,100,8.03,RU,1677883088
312,raudeberg,61.9875,5.1352,274.52,67,100,11.84,NO,1677883089
313,cayenne,4.9333,-52.3333,299.17,78,20,4.12,GF,1677883090
314,evensk,61.95,159.2333,245.54,78,4,1.9,RU,1677883092
315,andijon,40.7821,72.3442,283.75,81,61,1.03,UZ,1677882884
316,vestmanna,62.1564,-7.1664,275.66,70,100,1.03,FO,1677883094
317,ouro preto do oeste,-10.7481,-62.2158,297.72,94,59,1.03,BR,1677883095
318,zaterechnyy,44.7931,45.2097,276.36,84,99,0.87,RU,1677883096
319,stornoway,58.2093,-6.3865,278.73,79,75,1.03,GB,1677883098
320,gouyave,12.1646,-61.7296,299.58,74,20,10.29,GD,1677883099
321,mackenzie,55.2999,-123.1698,271.27,59,0,4.63,CA,1677883100
322,orgita,58.9218,24.45,274.03,94,98,8.51,EE,1677883101
323,pervomayskoye,43.919,46.7102,277.21,91,99,2.38,RU,1677883102
324,sao jose da coroa grande,-8.8978,-35.1478,299.68,77,61,4.42,BR,1677883104
325,saint-francois,46.4154,3.9054,277.84,79,100,1.03,FR,1677883106
326,itacare,-14.2775,-38.9967,298.4,83,10,3.03,BR,1677883108
327,poya,-21.35,165.15,299.18,87,100,5.27,NC,1677883109
328,schotten,50.5,9.1333,273.21,92,15,1.85,DE,1677883039
329,kununurra,-15.7667,128.7333,298.14,88,90,2.06,AU,1677883111
330,vila franca do campo,37.7167,-25.4333,286.38,87,100,5.28,PT,1677883112
331,cairns,-16.9167,145.7667,301.12,84,100,1.54,AU,1677883114
332,arrecife,28.963,-13.5477,291.14,72,20,3.6,ES,1677883033
333,urucara,-2.5364,-57.76,297.86,95,83,1.08,BR,1677883116
334,masakin,35.7292,10.5808,285.26,54,20,3.6,TN,1677883117
335,riyadh,24.6877,46.7219,293.23,27,0,4.08,SA,1677882613
336,koosa,58.5255,27.0795,273.27,90,100,5.94,EE,1677883120
337,port lincoln,-34.7333,135.8667,291.38,74,8,1.81,AU,1677883121
338,bilma,18.6853,12.9164,301.04,12,5,2.83,NE,1677883104
339,staraya toropa,56.2801,31.6702,270.73,96,100,3.49,RU,1677883123
340,progreso,21.2833,-89.6667,310.21,78,100,5.54,MX,1677883125
341,chokwe,-24.5333,32.9833,294.5,96,9,2.74,MZ,1677883126
342,scottsbluff,41.8666,-103.6672,279.77,61,20,4.63,US,1677883127
343,okha,53.5739,142.9478,255.79,96,95,2.32,RU,1677883128
344,vostok,46.4856,135.8833,260.72,92,86,1.73,RU,1677883130
345,gobabis,-22.45,18.9667,295.13,39,77,4.19,NA,1677883131
346,santa fe,-31.6333,-60.7,304.82,57,64,1.34,AR,1677883132
347,salalah,17.0151,54.0924,296.2,53,0,1.54,OM,1677883102
348,caxito,-8.5785,13.6643,296.36,87,51,0.66,AO,1677883134
349,port hardy,50.6996,-127.4199,276.25,93,100,5.14,CA,1677883136
350,richards bay,-28.783,32.0377,293.69,87,37,2.32,ZA,1677883137
351,banjar,-8.19,114.9675,297.0,88,72,1.17,ID,1677883138
352,college,64.8569,-147.8028,257.15,70,75,6.17,US,1677883139
353,port macquarie,-31.4333,152.9167,297.53,67,75,4.25,AU,1677883140
354,pak phanang,8.3511,100.202,298.16,81,100,2.58,TH,1677883142
355,babu,24.4167,111.5167,284.53,90,5,1.4,CN,1677883143
356,kurilsk,45.2333,147.8833,268.44,78,100,2.49,RU,1677883144
357,ouegoa,-20.35,164.4333,301.76,72,99,6.31,NC,1677883145
358,ostrovnoy,68.0531,39.5131,259.5,98,92,3.47,RU,1677883146
359,longyearbyen,78.2186,15.6401,258.06,56,75,7.2,SJ,1677882999
360,shieli,44.1667,66.75,273.49,51,98,2.26,KZ,1677883123
361,jimenez,28.3333,-105.4,293.84,10,0,2.53,MX,1677883150
362,ottappalam,10.7667,76.3833,294.38,54,0,2.76,IN,1677883151
363,pangnirtung,66.1451,-65.7125,266.15,45,100,7.72,CA,1677883153
364,srednekolymsk,67.45,153.6833,238.28,95,56,1.1,RU,1677883154
365,tres lagoas,-20.7511,-51.6783,298.05,80,80,1.78,BR,1677883155
